state,crop,year,yield,rainfall,temperature,humidity,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph
jharkhand,chickpea,1987,667.555,600.0,20.0,60.0,12.01599,6.67555,12.01599,68.0,22.0,30.0,6.1
jharkhand,chickpea,1988,508.4066666666667,600.0,20.0,60.0,9.15132,5.084066666666667,9.15132,68.0,22.0,30.0,6.1
jharkhand,chickpea,1989,636.2383333333333,600.0,20.0,60.0,11.45229,6.362383333333334,11.45229,68.0,22.0,30.0,6.1
jharkhand,chickpea,1990,588.025,600.0,20.0,60.0,10.584449999999999,5.88025,10.584449999999999,68.0,22.0,30.0,6.1
jharkhand,chickpea,1991,756.6,600.0,20.0,60.0,13.6188,7.566,13.6188,68.0,22.0,30.0,6.1
jharkhand,chickpea,1992,578.9483333333333,600.0,20.0,60.0,10.42107,5.789483333333333,10.42107,68.0,22.0,30.0,6.1
jharkhand,chickpea,1993,814.9,600.0,20.0,60.0,14.668199999999999,8.149,14.668199999999999,68.0,22.0,30.0,6.1
jharkhand,chickpea,1994,844.4583333333334,600.0,20.0,60.0,15.200249999999999,8.444583333333334,15.200249999999999,68.0,22.0,30.0,6.1
jharkhand,chickpea,2000,871.8233333333334,600.0,20.0,60.0,15.69282,8.718233333333332,15.69282,68.0,22.0,30.0,6.1
jharkhand,chickpea,2001,888.7533333333332,600.0,20.0,60.0,15.997559999999998,8.887533333333332,15.997559999999998,68.0,22.0,30.0,6.1
jharkhand,chickpea,2002,861.604,600.0,20.0,60.0,15.508872,8.61604,15.508872,68.0,22.0,30.0,6.1
jharkhand,chickpea,2003,890.018,600.0,20.0,60.0,16.020324,8.90018,16.020324,68.0,22.0,30.0,6.1
jharkhand,chickpea,2004,809.3849999999999,600.0,20.0,60.0,14.56893,8.09385,14.56893,68.0,22.0,30.0,6.1
jharkhand,chickpea,2005,680.1933333333333,600.0,20.0,60.0,12.24348,6.801933333333333,12.24348,68.0,22.0,30.0,6.1
jharkhand,chickpea,2006,736.6066666666666,600.0,20.0,60.0,13.258920000000002,7.366066666666666,13.258920000000002,68.0,22.0,30.0,6.1
jharkhand,chickpea,2007,925.0380000000001,600.0,20.0,60.0,16.650684000000002,9.25038,16.650684000000002,68.0,22.0,30.0,6.1
jharkhand,chickpea,2008,776.95,600.0,20.0,60.0,13.9851,7.769499999999999,13.9851,68.0,22.0,30.0,6.1
jharkhand,chickpea,2009,797.3383333333333,600.0,20.0,60.0,14.352089999999999,7.9733833333333335,14.352089999999999,68.0,22.0,30.0,6.1
jharkhand,chickpea,2010,627.7083333333334,600.0,20.0,60.0,11.29875,6.277083333333333,11.29875,68.0,22.0,30.0,6.1
jharkhand,chickpea,2011,884.7283333333334,600.0,20.0,60.0,15.925110000000002,8.847283333333333,15.925110000000002,68.0,22.0,30.0,6.1
jharkhand,chickpea,2012,1035.6433333333332,600.0,20.0,60.0,18.64158,10.356433333333333,18.64158,68.0,22.0,30.0,6.1
