state,crop,year,yield,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph
odisha,maize,1986,1103.6453846153845,29.798425384615385,13.243744615384616,18.761971538461538,67.0,26.0,32.0,6.3
odisha,maize,1987,1042.38,28.14426,12.50856,17.72046,67.0,26.0,32.0,6.3
odisha,maize,1988,1214.3846153846155,32.788384615384615,14.572615384615384,20.644538461538463,67.0,26.0,32.0,6.3
odisha,maize,1989,1082.7430769230768,29.23406307692308,12.992916923076924,18.40663230769231,67.0,26.0,32.0,6.3
odisha,maize,1990,1164.2953846153846,31.435975384615386,13.971544615384614,19.793021538461538,67.0,26.0,32.0,6.3
odisha,maize,1991,909.743076923077,24.563063076923076,10.916916923076922,15.465632307692308,67.0,26.0,32.0,6.3
odisha,maize,1992,1045.059230769231,28.21659923076923,12.540710769230769,17.766006923076922,67.0,26.0,32.0,6.3
odisha,maize,1993,1074.466923076923,29.01060692307692,12.893603076923077,18.26593769230769,67.0,26.0,32.0,6.3
odisha,maize,1994,1142.0246153846153,30.834664615384614,13.704295384615385,19.41441846153846,67.0,26.0,32.0,6.3
odisha,maize,1995,1188.1892307692308,32.08110923076923,14.25827076923077,20.199216923076925,67.0,26.0,32.0,6.3
odisha,maize,1996,1200.7815384615385,32.42110153846154,14.409378461538463,20.413286153846155,67.0,26.0,32.0,6.3
odisha,maize,1997,1195.4830769230769,32.278043076923076,14.345796923076923,20.32321230769231,67.0,26.0,32.0,6.3
odisha,maize,1998,1047.806923076923,28.290786923076926,12.573683076923079,17.812717692307693,67.0,26.0,32.0,6.3
odisha,maize,1999,1188.6446153846155,32.093404615384614,14.263735384615385,20.206958461538463,67.0,26.0,32.0,6.3
odisha,maize,2000,1115.5423076923075,30.119642307692306,13.386507692307692,18.96421923076923,67.0,26.0,32.0,6.3
odisha,maize,2001,1036.4246153846154,27.98346461538462,12.437095384615386,17.61921846153846,67.0,26.0,32.0,6.3
odisha,maize,2002,1083.6884615384615,29.259588461538463,13.004261538461538,18.422703846153844,67.0,26.0,32.0,6.3
odisha,maize,2003,1017.503076923077,27.47258307692308,12.210036923076924,17.297552307692307,67.0,26.0,32.0,6.3
odisha,maize,2004,1088.4623076923076,29.388482307692307,13.061547692307691,18.50385923076923,67.0,26.0,32.0,6.3
odisha,maize,2005,1179.6453846153845,31.850425384615388,14.155744615384615,20.05397153846154,67.0,26.0,32.0,6.3
odisha,maize,2006,1239.9207692307693,33.47786076923077,14.879049230769233,21.07865307692308,67.0,26.0,32.0,6.3
odisha,maize,2007,1428.013846153846,38.556373846153846,17.136166153846155,24.276235384615386,67.0,26.0,32.0,6.3
odisha,maize,2008,1479.0500000000002,39.93435,17.7486,25.14385,67.0,26.0,32.0,6.3
odisha,maize,2009,1533.1923076923076,41.3961923076923,18.398307692307693,26.064269230769227,67.0,26.0,32.0,6.3
odisha,maize,2010,1872.043846153846,50.54518384615385,22.464526153846155,31.824745384615387,67.0,26.0,32.0,6.3
odisha,maize,2011,1960.106923076923,52.92288692307692,23.521283076923076,33.32181769230769,67.0,26.0,32.0,6.3
odisha,maize,2012,2049.133846153846,55.32661384615385,24.58960615384615,34.835275384615386,67.0,26.0,32.0,6.3
odisha,maize,2013,2366.316153846154,63.890536153846156,28.395793846153847,40.22737461538462,67.0,26.0,32.0,6.3
odisha,maize,2014,2359.6092307692306,63.70944923076923,28.31531076923077,40.11335692307693,67.0,26.0,32.0,6.3
odisha,maize,2015,2405.9138461538464,64.95967384615385,28.870966153846155,40.90053538461538,67.0,26.0,32.0,6.3
odisha,maize,2016,2610.7799999999997,70.49106,31.32936,44.38326,67.0,26.0,32.0,6.3
odisha,maize,2017,2635.1546153846157,71.14917461538461,31.621855384615383,44.797628461538466,67.0,26.0,32.0,6.3
odisha,rice,1981,914.4323076923077,22.86080769230769,10.973187692307693,20.11751076923077,67.0,26.0,32.0,6.3
odisha,rice,1982,886.0830769230769,22.152076923076923,10.632996923076924,19.493827692307693,67.0,26.0,32.0,6.3
odisha,rice,1983,1165.3215384615385,29.133038461538465,13.98385846153846,25.637073846153847,67.0,26.0,32.0,6.3
odisha,rice,1984,937.2915384615385,23.432288461538462,11.247498461538461,20.620413846153845,67.0,26.0,32.0,6.3
odisha,rice,1985,1163.073076923077,29.076826923076926,13.956876923076923,25.587607692307696,67.0,26.0,32.0,6.3
odisha,rice,1986,1082.346923076923,27.058673076923075,12.988163076923076,23.811632307692307,67.0,26.0,32.0,6.3
odisha,rice,1987,799.8176923076924,19.99544230769231,9.597812307692307,17.59598923076923,67.0,26.0,32.0,6.3
odisha,rice,1988,1199.0961538461538,29.977403846153848,14.389153846153846,26.380115384615387,67.0,26.0,32.0,6.3
odisha,rice,1989,1381.9061538461538,34.54765384615385,16.582873846153845,30.401935384615385,67.0,26.0,32.0,6.3
odisha,rice,1990,1170.1523076923077,29.253807692307696,14.041827692307693,25.74335076923077,67.0,26.0,32.0,6.3
odisha,rice,1991,1435.6538461538462,35.89134615384615,17.22784615384615,31.584384615384614,67.0,26.0,32.0,6.3
odisha,rice,1992,1184.5961538461538,29.614903846153844,14.215153846153846,26.061115384615384,67.0,26.0,32.0,6.3
odisha,rice,1993,1396.1592307692308,34.90398076923077,16.753910769230767,30.715503076923078,67.0,26.0,32.0,6.3
odisha,rice,1994,1390.0146153846154,34.750365384615385,16.680175384615385,30.580321538461536,67.0,26.0,32.0,6.3
odisha,rice,1995,1325.1261538461538,33.12815384615384,15.901513846153845,29.152775384615385,67.0,26.0,32.0,6.3
odisha,rice,1996,936.9546153846154,23.423865384615382,11.243455384615384,20.61300153846154,67.0,26.0,32.0,6.3
odisha,rice,1997,1363.1876923076925,34.079692307692305,16.358252307692307,29.990129230769234,67.0,26.0,32.0,6.3
odisha,rice,1998,1150.9,28.7725,13.8108,25.3198,67.0,26.0,32.0,6.3
odisha,rice,1999,1123.1138461538462,28.077846153846153,13.477366153846154,24.708504615384616,67.0,26.0,32.0,6.3
odisha,rice,2000,986.0607692307693,24.651519230769228,11.83272923076923,21.69333692307692,67.0,26.0,32.0,6.3
odisha,rice,2001,1556.8992307692306,38.92248076923077,18.68279076923077,34.251783076923076,67.0,26.0,32.0,6.3
odisha,rice,2002,699.6930769230769,17.492326923076924,8.396316923076922,15.393247692307693,67.0,26.0,32.0,6.3
odisha,rice,2003,1486.9353846153847,37.17338461538462,17.843224615384614,32.71257846153846,67.0,26.0,32.0,6.3
odisha,rice,2004,1419.1846153846154,35.479615384615386,17.030215384615385,31.22206153846154,67.0,26.0,32.0,6.3
odisha,rice,2005,1515.2346153846154,37.88086538461538,18.182815384615385,33.33516153846154,67.0,26.0,32.0,6.3
odisha,rice,2006,1531.8138461538463,38.295346153846154,18.381766153846154,33.69990461538462,67.0,26.0,32.0,6.3
odisha,rice,2007,1687.9246153846154,42.198115384615384,20.255095384615384,37.13434153846154,67.0,26.0,32.0,6.3
odisha,rice,2008,1514.0323076923075,37.85080769230769,18.168387692307693,33.30871076923077,67.0,26.0,32.0,6.3
odisha,rice,2009,1557.7576923076924,38.94394230769231,18.693092307692307,34.27066923076923,67.0,26.0,32.0,6.3
odisha,rice,2010,1521.5307692307692,38.03826923076923,18.25836923076923,33.47367692307692,67.0,26.0,32.0,6.3
odisha,rice,2011,1444.913076923077,36.12282692307692,17.338956923076925,31.78808769230769,67.0,26.0,32.0,6.3
odisha,rice,2012,2295.8507692307694,57.396269230769235,27.550209230769234,50.508716923076925,67.0,26.0,32.0,6.3
odisha,rice,2013,1791.4523076923078,44.78630769230769,21.497427692307692,39.41195076923077,67.0,26.0,32.0,6.3
odisha,rice,2014,2378.9253846153847,59.473134615384616,28.54710461538462,52.33635846153846,67.0,26.0,32.0,6.3
odisha,rice,2015,1406.5538461538463,35.16384615384615,16.87864615384615,30.944184615384618,67.0,26.0,32.0,6.3
odisha,rice,2016,2452.056153846154,61.30140384615385,29.424673846153844,53.94523538461538,67.0,26.0,32.0,6.3
odisha,rice,2017,1745.2238461538461,43.630596153846156,20.94268615384615,38.39492461538462,67.0,26.0,32.0,6.3
punjab,chickpea,1981,510.35375,9.1863675,5.1035375,9.1863675,150.0,50.0,40.0,8.0
punjab,chickpea,1982,526.575,9.47835,5.265750000000001,9.47835,150.0,50.0,40.0,8.0
punjab,chickpea,1983,741.8299999999999,13.352939999999998,7.4182999999999995,13.352939999999998,150.0,50.0,40.0,8.0
punjab,chickpea,1984,856.9857142857143,15.425742857142856,8.569857142857144,15.425742857142856,150.0,50.0,40.0,8.0
punjab,chickpea,1985,960.74375,17.2933875,9.6074375,17.2933875,150.0,50.0,40.0,8.0
punjab,chickpea,1986,820.05625,14.7610125,8.2005625,14.7610125,150.0,50.0,40.0,8.0
punjab,chickpea,1987,457.73333333333335,8.2392,4.577333333333333,8.2392,150.0,50.0,40.0,8.0
punjab,chickpea,1988,940.5649999999999,16.93017,9.40565,16.93017,150.0,50.0,40.0,8.0
punjab,chickpea,1989,822.0379999999999,14.796683999999999,8.22038,14.796683999999999,150.0,50.0,40.0,8.0
punjab,chickpea,1990,746.448,13.436063999999998,7.46448,13.436063999999998,150.0,50.0,40.0,8.0
punjab,chickpea,1991,765.257,13.774626000000001,7.65257,13.774626000000001,150.0,50.0,40.0,8.0
punjab,chickpea,1992,760.725,13.69305,7.60725,13.69305,150.0,50.0,40.0,8.0
punjab,chickpea,1993,899.1700000000001,16.18506,8.9917,16.18506,150.0,50.0,40.0,8.0
punjab,chickpea,1994,961.015,17.29827,9.61015,17.29827,150.0,50.0,40.0,8.0
punjab,chickpea,1995,912.092,16.417656,9.12092,16.417656,150.0,50.0,40.0,8.0
punjab,chickpea,1996,948.3644444444445,17.07056,9.483644444444444,17.07056,150.0,50.0,40.0,8.0
punjab,chickpea,1997,832.0139999999999,14.976251999999999,8.32014,14.976251999999999,150.0,50.0,40.0,8.0
punjab,chickpea,1998,885.54875,15.939877500000001,8.8554875,15.939877500000001,150.0,50.0,40.0,8.0
punjab,chickpea,1999,970.39375,17.467087499999998,9.7039375,17.467087499999998,150.0,50.0,40.0,8.0
punjab,chickpea,2000,931.1863636363636,16.761354545454545,9.311863636363636,16.761354545454545,150.0,50.0,40.0,8.0
punjab,chickpea,2001,918.8936363636363,16.54008545454545,9.188936363636364,16.54008545454545,150.0,50.0,40.0,8.0
punjab,chickpea,2002,997.9799999999999,17.96364,9.979800000000001,17.96364,150.0,50.0,40.0,8.0
punjab,chickpea,2003,860.1922222222222,15.48346,8.601922222222221,15.48346,150.0,50.0,40.0,8.0
punjab,chickpea,2004,862.508,15.525144000000001,8.62508,15.525144000000001,150.0,50.0,40.0,8.0
punjab,chickpea,2005,868.928888888889,15.64072,8.689288888888889,15.64072,150.0,50.0,40.0,8.0
punjab,chickpea,2006,976.0,17.568,9.76,17.568,150.0,50.0,40.0,8.0
punjab,chickpea,2007,1009.5485714285714,18.171874285714285,10.095485714285715,18.171874285714285,150.0,50.0,40.0,8.0
punjab,chickpea,2008,1093.507142857143,19.683128571428572,10.93507142857143,19.683128571428572,150.0,50.0,40.0,8.0
punjab,chickpea,2009,1037.9557142857143,18.683202857142856,10.379557142857143,18.683202857142856,150.0,50.0,40.0,8.0
punjab,chickpea,2010,1273.47,22.92246,12.7347,22.92246,150.0,50.0,40.0,8.0
punjab,chickpea,2011,1097.68,19.75824,10.976799999999999,19.75824,150.0,50.0,40.0,8.0
punjab,chickpea,2012,1202.0514285714287,21.636925714285717,12.020514285714285,21.636925714285717,150.0,50.0,40.0,8.0
punjab,chickpea,2013,1218.4975,21.932955,12.184975,21.932955,150.0,50.0,40.0,8.0
punjab,chickpea,2014,1079.956,19.439208,10.79956,19.439208,150.0,50.0,40.0,8.0
punjab,chickpea,2015,1265.415,22.777469999999997,12.654150000000001,22.777469999999997,150.0,50.0,40.0,8.0
punjab,chickpea,2016,1215.446,21.878028,12.15446,21.878028,150.0,50.0,40.0,8.0
punjab,chickpea,2017,1254.61,22.582980000000003,12.546100000000001,22.582980000000003,150.0,50.0,40.0,8.0
punjab,cotton,1981,263.9518181818182,7.126699090909091,3.167421818181818,7.126699090909091,150.0,50.0,40.0,8.0
punjab,cotton,1982,193.0027272727273,5.211073636363636,2.3160327272727277,5.211073636363636,150.0,50.0,40.0,8.0
punjab,cotton,1983,147.06090909090906,3.9706445454545456,1.7647309090909091,3.9706445454545456,150.0,50.0,40.0,8.0
punjab,cotton,1984,273.771,7.3918170000000005,3.285252,7.3918170000000005,150.0,50.0,40.0,8.0
punjab,cotton,1985,314.829,8.500383,3.777948,8.500383,150.0,50.0,40.0,8.0
punjab,cotton,1986,358.2277777777778,9.67215,4.298733333333334,9.67215,150.0,50.0,40.0,8.0
punjab,cotton,1987,383.71,10.36017,4.60452,10.36017,150.0,50.0,40.0,8.0
punjab,cotton,1988,400.1675,10.804522500000001,4.80201,10.804522500000001,150.0,50.0,40.0,8.0
punjab,cotton,1989,436.3525,11.7815175,5.23623,11.7815175,150.0,50.0,40.0,8.0
punjab,cotton,1990,304.405,8.218935,3.6528600000000004,8.218935,150.0,50.0,40.0,8.0
punjab,cotton,1991,372.13874999999996,10.04774625,4.4656649999999996,10.04774625,150.0,50.0,40.0,8.0
punjab,cotton,1992,425.1614285714286,11.479358571428572,5.101937142857143,11.479358571428572,150.0,50.0,40.0,8.0
punjab,cotton,1993,663.1980000000001,17.906346,7.9583759999999995,17.906346,150.0,50.0,40.0,8.0
punjab,cotton,1994,500.08666666666664,13.502340000000002,6.00104,13.502340000000002,150.0,50.0,40.0,8.0
punjab,cotton,1995,292.44,7.89588,3.50928,7.89588,150.0,50.0,40.0,8.0
punjab,cotton,1996,335.87857142857143,9.068721428571429,4.030542857142857,9.068721428571429,150.0,50.0,40.0,8.0
punjab,cotton,1997,207.00571428571428,5.589154285714286,2.4840685714285717,5.589154285714286,150.0,50.0,40.0,8.0
punjab,cotton,1998,181.61166666666668,4.903515,2.17934,4.903515,150.0,50.0,40.0,8.0
punjab,cotton,1999,264.125,7.131375000000001,3.1694999999999998,7.131375000000001,150.0,50.0,40.0,8.0
punjab,cotton,2000,321.05428571428575,8.668465714285714,3.8526514285714284,8.668465714285714,150.0,50.0,40.0,8.0
punjab,cotton,2001,299.88714285714286,8.096952857142858,3.598645714285714,8.096952857142858,150.0,50.0,40.0,8.0
punjab,cotton,2002,352.6457142857143,9.521434285714287,4.231748571428571,9.521434285714287,150.0,50.0,40.0,8.0
punjab,cotton,2003,426.9166666666667,11.52675,5.123,11.52675,150.0,50.0,40.0,8.0
punjab,cotton,2004,601.126,16.230402,7.213512,16.230402,150.0,50.0,40.0,8.0
punjab,cotton,2005,631.915,17.061705,7.58298,17.061705,150.0,50.0,40.0,8.0
punjab,cotton,2006,699.5316666666666,18.887355,8.39438,18.887355,150.0,50.0,40.0,8.0
punjab,cotton,2007,672.6366666666667,18.16119,8.07164,18.16119,150.0,50.0,40.0,8.0
punjab,cotton,2008,703.465,18.993555,8.44158,18.993555,150.0,50.0,40.0,8.0
punjab,cotton,2009,685.5683333333333,18.510345,8.22682,18.510345,150.0,50.0,40.0,8.0
punjab,cotton,2010,609.5133333333333,16.456860000000002,7.31416,16.456860000000002,150.0,50.0,40.0,8.0
punjab,cotton,2011,542.2933333333334,14.64192,6.50752,14.64192,150.0,50.0,40.0,8.0
punjab,cotton,2012,554.608,14.974416,6.655296,14.974416,150.0,50.0,40.0,8.0
punjab,cotton,2013,602.26,16.261020000000002,7.227120000000001,16.261020000000002,150.0,50.0,40.0,8.0
punjab,cotton,2014,606.5666666666667,16.3773,7.2788,16.3773,150.0,50.0,40.0,8.0
punjab,cotton,2015,206.1175,5.5651725,2.4734100000000003,5.5651725,150.0,50.0,40.0,8.0
punjab,cotton,2016,770.13,20.79351,9.24156,20.79351,150.0,50.0,40.0,8.0
punjab,cotton,2017,755.9975,20.4119325,9.07197,20.4119325,150.0,50.0,40.0,8.0
punjab,maize,1981,1744.5900000000001,47.10393,20.93508,29.65803,150.0,50.0,40.0,8.0
punjab,maize,1982,1757.2872727272727,47.44675636363636,21.08744727272727,29.87388363636364,150.0,50.0,40.0,8.0
punjab,maize,1983,1739.5436363636363,46.96767818181818,20.874523636363634,29.57224181818182,150.0,50.0,40.0,8.0
punjab,maize,1984,1768.5454545454545,47.750727272727275,21.222545454545454,30.065272727272728,150.0,50.0,40.0,8.0
punjab,maize,1985,1710.3727272727272,46.180063636363634,20.524472727272727,29.07633636363636,150.0,50.0,40.0,8.0
punjab,maize,1986,2004.570909090909,54.12341454545454,24.05485090909091,34.07770545454545,150.0,50.0,40.0,8.0
punjab,maize,1987,1667.4127272727274,45.020143636363635,20.008952727272728,28.346016363636362,150.0,50.0,40.0,8.0
punjab,maize,1988,1042.0381818181818,28.13503090909091,12.504458181818181,17.71464909090909,150.0,50.0,40.0,8.0
punjab,maize,1989,1801.8245454545454,48.64926272727273,21.62189454545455,30.631017272727274,150.0,50.0,40.0,8.0
punjab,maize,1990,1798.1954545454546,48.55127727272727,21.578345454545456,30.569322727272723,150.0,50.0,40.0,8.0
punjab,maize,1991,2045.182,55.219914,24.542184,34.768094000000005,150.0,50.0,40.0,8.0
punjab,maize,1992,2115.953,57.130731000000004,25.391436,35.971201,150.0,50.0,40.0,8.0
punjab,maize,1993,1905.8763636363635,51.458661818181824,22.870516363636366,32.39989818181818,150.0,50.0,40.0,8.0
punjab,maize,1994,1949.7133333333331,52.64226,23.39656,33.14512666666667,150.0,50.0,40.0,8.0
punjab,maize,1995,1880.5922222222225,50.77599000000001,22.567106666666668,31.97006777777778,150.0,50.0,40.0,8.0
punjab,maize,1996,2183.38,58.951260000000005,26.200560000000003,37.11746,150.0,50.0,40.0,8.0
punjab,maize,1997,2074.268888888889,56.00526,24.891226666666668,35.26257111111111,150.0,50.0,40.0,8.0
punjab,maize,1998,2403.0855555555554,64.88331,28.837026666666663,40.85245444444445,150.0,50.0,40.0,8.0
punjab,maize,1999,2636.931818181818,71.1971590909091,31.643181818181816,44.82784090909091,150.0,50.0,40.0,8.0
punjab,maize,2000,2855.283636363636,77.09265818181818,34.26340363636364,48.53982181818182,150.0,50.0,40.0,8.0
punjab,maize,2001,2763.6118181818183,74.6175190909091,33.16334181818182,46.981400909090915,150.0,50.0,40.0,8.0
punjab,maize,2002,2050.850909090909,55.37297454545455,24.610210909090906,34.86446545454545,150.0,50.0,40.0,8.0
punjab,maize,2003,3062.5863636363633,82.68983181818182,36.75103636363636,52.06396818181818,150.0,50.0,40.0,8.0
punjab,maize,2004,2815.461111111111,76.01745,33.78553333333333,47.86283888888889,150.0,50.0,40.0,8.0
punjab,maize,2005,2828.5855555555554,76.37181,33.94302666666667,48.08595444444445,150.0,50.0,40.0,8.0
punjab,maize,2006,3231.8088888888888,87.25884,38.78170666666667,54.94075111111111,150.0,50.0,40.0,8.0
punjab,maize,2007,3498.2355555555555,94.45236,41.97882666666666,59.47000444444445,150.0,50.0,40.0,8.0
punjab,maize,2008,3351.102222222222,90.47976,40.213226666666664,56.96873777777778,150.0,50.0,40.0,8.0
punjab,maize,2009,3500.6544444444444,94.51767000000001,42.00785333333334,59.51112555555556,150.0,50.0,40.0,8.0
punjab,maize,2010,3773.085,101.873295,45.27702,64.142445,150.0,50.0,40.0,8.0
punjab,maize,2011,4197.15625,113.32321875,50.365875,71.35165625,150.0,50.0,40.0,8.0
punjab,maize,2012,3585.92,96.81984,43.03104,60.96064,150.0,50.0,40.0,8.0
punjab,maize,2013,4486.927777777778,121.14704999999998,53.843133333333334,76.27777222222223,150.0,50.0,40.0,8.0
punjab,maize,2014,3918.0550000000003,105.78748499999999,47.016659999999995,66.606935,150.0,50.0,40.0,8.0
punjab,maize,2015,3769.548888888889,101.77781999999999,45.23458666666667,64.08233111111112,150.0,50.0,40.0,8.0
punjab,maize,2016,3510.897,94.794219,42.130764,59.685249,150.0,50.0,40.0,8.0
punjab,maize,2017,3841.326666666667,103.71582,46.09592,65.30255333333334,150.0,50.0,40.0,8.0
punjab,rice,1981,2991.1927272727276,74.77981818181819,35.89431272727273,65.80624,150.0,50.0,40.0,8.0
punjab,rice,1982,3156.2136363636364,78.90534090909091,37.87456363636364,69.4367,150.0,50.0,40.0,8.0
punjab,rice,1983,3104.449090909091,77.61122727272728,37.25338909090909,68.29788,150.0,50.0,40.0,8.0
punjab,rice,1984,3108.296363636364,77.7074090909091,37.29955636363636,68.38252,150.0,50.0,40.0,8.0
punjab,rice,1985,3167.1663636363637,79.1791590909091,38.00599636363636,69.67766,150.0,50.0,40.0,8.0
punjab,rice,1986,3321.1627272727274,83.02906818181818,39.85395272727273,73.06558,150.0,50.0,40.0,8.0
punjab,rice,1987,3103.4045454545453,77.58511363636363,37.240854545454546,68.2749,150.0,50.0,40.0,8.0
punjab,rice,1988,2753.740909090909,68.84352272727273,33.04489090909091,60.582300000000004,150.0,50.0,40.0,8.0
punjab,rice,1989,3457.4818181818187,86.43704545454545,41.48978181818182,76.0646,150.0,50.0,40.0,8.0
punjab,rice,1990,3171.6245454545456,79.29061363636364,38.05949454545455,69.77574,150.0,50.0,40.0,8.0
punjab,rice,1991,3232.1218181818185,80.80304545454545,38.78546181818182,71.10668,150.0,50.0,40.0,8.0
punjab,rice,1992,3322.2336363636364,83.0558409090909,39.866803636363635,73.08914,150.0,50.0,40.0,8.0
punjab,rice,1993,3445.206363636363,86.13015909090909,41.342476363636365,75.79454,150.0,50.0,40.0,8.0
punjab,rice,1994,3304.799090909091,82.61997727272727,39.65758909090909,72.70558,150.0,50.0,40.0,8.0
punjab,rice,1995,3087.1863636363637,77.17965909090908,37.04623636363636,67.9181,150.0,50.0,40.0,8.0
punjab,rice,1996,3331.63,83.29075,39.97956,73.29586,150.0,50.0,40.0,8.0
